0.0001	1.965150072626653
0.005	1.968784451311435
0.01	1.971731969930868
0.015	1.973546317930103
0.02	1.974672081878771
0.025	1.976087765344237
0.03	1.977478616762483
0.035	1.981382307615134
0.04	1.981561685595636
0.045	1.98365732311386
0.05	1.987555762376654
0.055	1.988663201194243
0.06	1.992829948336821
0.065	1.995874381184468
0.07000000000000001	1.999421082313156
0.07500000000000001	2.001591867576875
0.08	2.005503201206375
0.08500000000000001	2.008318447474338
0.09000000000000001	2.009189364036369
0.095	2.010237512043284
0.1	2.014262785072711
0.105	2.016318979296634
0.11	2.017235401787767
0.115	2.021207066123124
0.12	2.022865900365818
0.125	2.023906694196569
0.13	2.024730515572264
0.135	2.026559193891107
0.14	2.029223306082309
0.145	2.03216242886411
0.15	2.033367236378727
0.155	2.034283021421603
0.16	2.035660429363912
0.165	2.037645549331683
0.17	2.039960697875026
0.175	2.041609531652255
0.18	2.042845959651168
0.185	2.044381150826559
0.19	2.048065313929082
0.195	2.050049482113514
0.2	2.051676783301184
0.205	2.053388590764536
0.21	2.057190050191379
0.215	2.060175772353312
0.22	2.061474891202859
0.225	2.062601172759992
0.23	2.063301980029379
0.235	2.064793126792557
0.24	2.066143714317377
0.245	2.066621203993369
0.25	2.067112452123907
0.255	2.068980571510073
0.26	2.070999429552623
0.265	2.07208379886332
0.27	2.073437517886206
0.275	2.075700345802184
0.28	2.078275221190178
0.285	2.078344172227044
0.29	2.079678454750381
0.295	2.081839042884863
0.3	2.083489099928482
0.305	2.084384128956145
0.31	2.087577553767576
0.315	2.088561650642853
0.32	2.090129520712372
0.325	2.093270763819618
0.33	2.095690731420371
0.335	2.097541109416206
0.34	2.098210596260722
0.345	2.099348051818371
0.35	2.102225123487723
0.355	2.105312029027161
0.36	2.106684765149168
0.365	2.10892114098205
0.37	2.111450447079327
0.375	2.113451924683494
0.38	2.114632148241493
0.385	2.116511508332059
0.39	2.118151709546105
0.395	2.120374344141844
0.4	2.122763891880996
0.405	2.124328647326911
0.41	2.125392737383034
0.415	2.12658304130083
0.42	2.127226729277992
0.425	2.127901194541845
0.43	2.128568092249135
0.435	2.130907641608744
0.44	2.132125775110147
0.445	2.133104213186322
0.45	2.133506859803937
0.455	2.13398149980804
0.46	2.134760996806809
0.465	2.135524572701229
0.47	2.136428800957312
0.475	2.137213990310425
0.48	2.137455787000837
0.485	2.137689250934583
0.49	2.138072354262313
0.495	2.138451448379809
0.5	2.138969480241823
0.505	2.140633149979222
0.51	2.141513461753661
0.515	2.142418875987079
0.52	2.142817548775736
0.525	2.143972430839134
0.53	2.146207148529182
0.535	2.147723836345746
0.54	2.149224988812148
0.545	2.150511073911509
0.55	2.152594146313165
0.555	2.154294880024013
0.5600000000000001	2.154476372589839
0.5650000000000001	2.155250112023915
0.5700000000000001	2.155918207749322
0.5750000000000001	2.156785089505597
0.5800000000000001	2.159313480967826
0.585	2.160302033358574
0.59	2.160683691250857
0.595	2.161149918848153
0.6	2.161611714802914
0.605	2.162426412173071
0.61	2.163436558421528
0.615	2.164213536409013
0.62	2.164843823967168
0.625	2.165384831392553
0.63	2.165920810025954
0.635	2.166484417645532
0.64	2.167295988183603
0.645	2.169218682382406
0.65	2.171521336783536
0.655	2.172263464368934
0.66	2.17275038757472
0.665	2.174306434527828
0.67	2.175601171475761
0.675	2.176225598584641
0.68	2.177404626260433
0.6850000000000001	2.1780483859648
0.6900000000000001	2.178835959996088
0.6950000000000001	2.17948808283228
0.7000000000000001	2.17994568030584
0.7050000000000001	2.181448740180771
0.71	2.183087398521896
0.715	2.18538648320634
0.72	2.187130248292056
0.725	2.187549271098568
0.73	2.188927524010049
0.735	2.189559558532244
0.74	2.189891147379265
0.745	2.190831550345774
0.75	2.192037691793886
0.755	2.193192080249958
0.76	2.194347014288334
0.765	2.196035836989775
0.77	2.196195473530006
0.775	2.196353809847237
0.78	2.196510861658759
0.785	2.19666664443164
0.79	2.197448731732776
0.795	2.20029040728153
0.8	2.203340642675592
0.805	2.204154432694401
0.8100000000000001	2.204284212386787
0.8150000000000001	2.204412966903669
0.8200000000000001	2.2045407082819
0.8250000000000001	2.20515516636326
0.8300000000000001	2.205922243058196
0.8350000000000001	2.206301391242646
0.84	2.207415270302628
0.845	2.207441597224753
0.85	2.207467721901655
0.855	2.208736701093458
0.86	2.209317368261858
0.865	2.210612226184926
0.87	2.212582993988121
0.875	2.215002626719692
0.88	2.216889341382922
0.885	2.217514241530149
0.89	2.218631572308367
0.895	2.220662900832667
0.9	2.22221764397375
0.905	2.223374406710731
0.91	2.224739672280298
0.915	2.22625241277544
0.92	2.227182929298277
0.925	2.228072903885397
0.93	2.228505668786513
0.9350000000000001	2.229371029542122
0.9400000000000001	2.230540479021105
0.9450000000000001	2.231010015810959
0.9500000000000001	2.231877647741377
0.9550000000000001	2.232940933896154
0.9600000000000001	2.23336105770569
0.965	2.233761792906643
0.97	2.234715125796183
0.975	2.235359244057705
0.98	2.235876698939075
0.985	2.23655177887662
0.99	2.237576423022158
0.995	2.238485101439531
1	2.23920728928816
1.005	2.239674008141696
1.01	2.24042549490207
1.015	2.24081968312923
1.02	2.241486637916782
1.025	2.242415925628562
1.03	2.242939055442827
1.035	2.243458571233243
1.04	2.243974509944045
1.045	2.244486908022992
1.05	2.245104330894887
1.055	2.245982314348154
1.06	2.246533211670533
1.065	2.247011750931625
1.07	2.247407517733311
1.075	2.248660721212232
1.08	2.249576512177681
1.085	2.249898844882634
1.09	2.250219055971291
1.095	2.250537166075758
1.1	2.250853195564885
1.105	2.251133566595844
